,path,label,label_idx
150,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/235_100.jpg,"['Apple', 0]",0
151,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/236_100.jpg,"['Apple', 0]",0
152,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/237_100.jpg,"['Apple', 0]",0
153,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/238_100.jpg,"['Apple', 0]",0
154,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/239_100.jpg,"['Apple', 0]",0
155,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/23_100.jpg,"['Apple', 0]",0
156,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/240_100.jpg,"['Apple', 0]",0
157,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/241_100.jpg,"['Apple', 0]",0
158,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/242_100.jpg,"['Apple', 0]",0
159,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/243_100.jpg,"['Apple', 0]",0
160,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/244_100.jpg,"['Apple', 0]",0
161,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/245_100.jpg,"['Apple', 0]",0
162,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/246_100.jpg,"['Apple', 0]",0
163,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/247_100.jpg,"['Apple', 0]",0
164,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/248_100.jpg,"['Apple', 0]",0
165,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/249_100.jpg,"['Apple', 0]",0
166,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/24_100.jpg,"['Apple', 0]",0
167,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/250_100.jpg,"['Apple', 0]",0
168,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/251_100.jpg,"['Apple', 0]",0
169,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/252_100.jpg,"['Apple', 0]",0
170,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/253_100.jpg,"['Apple', 0]",0
171,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/254_100.jpg,"['Apple', 0]",0
172,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/255_100.jpg,"['Apple', 0]",0
173,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/256_100.jpg,"['Apple', 0]",0
174,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/257_100.jpg,"['Apple', 0]",0
175,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/258_100.jpg,"['Apple', 0]",0
176,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/259_100.jpg,"['Apple', 0]",0
177,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/25_100.jpg,"['Apple', 0]",0
178,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/260_100.jpg,"['Apple', 0]",0
179,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/261_100.jpg,"['Apple', 0]",0
180,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/262_100.jpg,"['Apple', 0]",0
181,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/263_100.jpg,"['Apple', 0]",0
182,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/264_100.jpg,"['Apple', 0]",0
183,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/265_100.jpg,"['Apple', 0]",0
184,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/266_100.jpg,"['Apple', 0]",0
185,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/267_100.jpg,"['Apple', 0]",0
186,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/268_100.jpg,"['Apple', 0]",0
187,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/269_100.jpg,"['Apple', 0]",0
188,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/26_100.jpg,"['Apple', 0]",0
189,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/270_100.jpg,"['Apple', 0]",0
190,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/271_100.jpg,"['Apple', 0]",0
191,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/272_100.jpg,"['Apple', 0]",0
192,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/273_100.jpg,"['Apple', 0]",0
193,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/274_100.jpg,"['Apple', 0]",0
194,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/275_100.jpg,"['Apple', 0]",0
195,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/276_100.jpg,"['Apple', 0]",0
196,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/277_100.jpg,"['Apple', 0]",0
197,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/278_100.jpg,"['Apple', 0]",0
198,C:\Users\prata\Desktop\Team id #145\task1#hc\Task 1\Task 1B\Data\fruits/Apple/279_100.jpg,"['Apple', 0]",0
